FID,STAID,STANAME,ST,HUC,CLASS,FLOW,STAGE,TIME,TIME_UTC,URL,DATUM,COUNT,PERCENTILE,FLOODSTAGE
3263,03238785,"FOUR MILE CREEK @ GRAYS CROSSING @ SILVER GROVE,KY",ky,05090201,0,1.730000000000000,3.230000000000000,2018-07-24 14:30:00,2018-07-23 17:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03238785,NAD83,0,0.000000000000000,0.000000000000000
3264,03238798,"FOUR MILE CREEK AT HWY 8 AT SILVER GROVE, KY",ky,05090201,0,0.000000000000000,3.040000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03238798,NAD83,0,0.000000000000000,0.000000000000000
3265,03240000,Little Miami River near Oldtown OH,oh,05090202,5,74.700000000000003,1.620000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03240000,NAD83,65,62.109999999999999,0.000000000000000
3266,03241500,Massies Creek at Wilberforce OH,oh,05090202,5,15.800000000000001,2.270000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03241500,NAD83,65,49.479999999999997,0.000000000000000
3267,03242050,Little Miami River near Spring Valley OH,oh,05090202,0,0.000000000000000,2.700000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03242050,NAD83,16,0.000000000000000,11.000000000000000
3268,03242340,Caesar Creek Lake at Wellman OH,oh,05090202,0,0.000000000000000,849.039999999999960,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03242340,NAD83,0,0.000000000000000,0.000000000000000
3269,03242350,Caesar Creek near Wellman OH,oh,05090202,0,0.000000000000000,5.390000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03242350,NAD83,9,0.000000000000000,0.000000000000000
3270,03244936,O'Bannon Creek near Loveland OH,oh,05090202,0,15.800000000000001,1.180000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03244936,NAD83,13,71.109999999999999,0.000000000000000
3271,03245500,Little Miami River at Milford OH,oh,05090202,5,615.000000000000000,5.720000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03245500,NAD83,93,70.590000000000003,17.000000000000000
3272,03246500,East Fork Little Miami River at Williamsburg OH,oh,05090202,0,106.000000000000000,1.600000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03246500,NAD83,24,64.390000000000001,0.000000000000000
3273,03247040,East Fork Lake near Bantam OH,oh,05090202,0,0.000000000000000,733.610000000000010,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03247040,NAD83,0,0.000000000000000,0.000000000000000
3274,03247041,E Fk Little Miami River bl Harsha Dam nr Bantam OH,oh,05090202,0,0.000000000000000,17.539999999999999,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03247041,NAD83,0,0.000000000000000,0.000000000000000
3275,03247500,East Fork Little Miami River at Perintown OH,oh,05090202,6,588.000000000000000,3.300000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03247500,NAD83,41,81.030000000000001,19.000000000000000
3276,03248300,"LICKING RIVER BELOW MASON FORK NR SALYERSVILLE, KY",ky,05100101,0,133.000000000000000,6.420000000000000,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03248300,NAD83,14,90.799999999999997,17.000000000000000
3277,03249498,"CAVE RUN LAKE NEAR FARMERS, KY",ky,05100101,0,0.000000000000000,30.840000000000000,2018-07-24 14:05:00,2018-07-24 18:05:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03249498,NAD83,0,0.000000000000000,765.000000000000000
3278,03249500,"LICKING RIVER AT FARMERS, KY",ky,05100101,0,800.000000000000000,12.640000000000001,2018-07-24 14:45:00,2009-09-27 03:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03249500,NAD83,33,82.219999999999999,0.000000000000000
3279,03249505,"LICKING RIVER AT HWY 60 AT FARMERS, KY",ky,05100101,0,3060.000000000000000,6.430000000000000,2018-07-24 14:15:00,2006-10-01 03:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03249505,NAD83,7,82.069999999999993,0.000000000000000
3280,03250000,"TRIPLETT CREEK AT MOREHEAD, KY",ky,05100101,0,27.000000000000000,0.000000000000000, ,1992-09-23 03:30:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03250000,NAD83,43,80.200000000000003,0.000000000000000
3281,03250100,"NORTH FORK TRIPLETT CREEK NEAR MOREHEAD, KY",ky,05100101,0,239.000000000000000,5.830000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03250100,NAD83,4,78.810000000000002,0.000000000000000
3282,03250190,"SLATE CREEK AT HIGHWAY 713 NR MT. STERLING, KY",ky,05100101,0,286.000000000000000,4.610000000000000,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03250190,NAD83,16,94.120000000000005,0.000000000000000
3283,03250322,"ROCK LICK CR AT STATE HWY 158 NR SHARKEY, KY STA D",ky,05100101,0,5.110000000000000,0.320000000000000,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03250322,NAD83,21,95.450000000000003,0.000000000000000
3284,03250500,"LICKING RIVER AT BLUE LICK SPRINGS, KY",ky,05100101,0,7770.000000000000000,17.059999999999999,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03250500,NAD83,15,93.750000000000000,25.000000000000000
3285,03251200,"NORTH FORK LICKING RIVER NEAR MT OLIVET, KY",ky,05100101,0,772.000000000000000,7.170000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03251200,NAD83,26,90.640000000000001,0.000000000000000
3286,03251500,"LICKING RIVER AT MCKINNEYSBURG, KY",ky,05100101,8,8240.000000000000000,14.460000000000001,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03251500,NAD83,37,97.370000000000005,33.000000000000000
3287,03251900,"STONER CREEK AT WATER PLANT AT PARIS, KY",ky,05100102,0,0.000000000000000,15.039999999999999,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03251900,NAD83,1,0.000000000000000,18.000000000000000
3288,03251980,"HOUSTON CREEK AT HWY 27 NEAR PARIS, KY",ky,05100102,0,57.299999999999997,4.950000000000000,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03251980,NAD83,0,0.000000000000000,0.000000000000000
3289,03252300,"HINKSTON CREEK NEAR CARLISLE, KY",ky,05100102,0,1680.000000000000000,13.590000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03252300,NAD83,25,96.150000000000006,0.000000000000000
3290,03252500,"SOUTH FORK LICKING RIVER AT CYNTHIANA, KY",ky,05100102,0,8.000000000000000,9.400000000000000,2018-07-24 14:30:00,1994-10-01 03:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03252500,NAD83,55,6.360000000000000,20.000000000000000
3291,03253000,"SOUTH FORK LICKING RIVER AT HAYES, KY",ky,05100102,0,4480.000000000000000,8.190000000000000,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03253000,NAD83,4,80.000000000000000,0.000000000000000
3292,03253500,"LICKING RIVER AT CATAWBA, KY",ky,05100101,8,10900.000000000000000,13.510000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03253500,NAD83,32,96.969999999999999,0.000000000000000
3293,03254480,"CRUISES CREEK AT HWY 17 NR PINER, KY",ky,05100101,0,9.470000000000001,2.840000000000000,2018-07-24 13:45:00,2018-07-24 17:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03254480,NAD83,15,93.750000000000000,0.000000000000000
3294,03254520,"LICKING RIVER AT HWY 536 NEAR ALEXANDRIA, KY",ky,05100101,0,7960.000000000000000,17.000000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03254520,NAD83,10,90.909999999999997,0.000000000000000
3295,03254550,"BANKLICK CREEK @ HIGHWAY 1829 NR ERLANGER, KY",ky,05100101,0,22.199999999999999,2.670000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03254550,NAD83,17,90.109999999999999,0.000000000000000
3296,03254693,"THREEMILE CREEK AT THREE MILE ROAD AT COVINGTON,KY",ky,05100101,0,0.790000000000000,1.180000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03254693,NAD83,5,30.649999999999999,0.000000000000000
3297,03255000,"OHIO RIVER AT CINCINNATI, OH",oh,05090203,0,0.000000000000000,27.280000000000001,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03255000,NAD83,24,0.000000000000000,52.000000000000000
3298,03255300,Mill Creek at Kemper Road at Sharonville OH,oh,05090203,0,0.000000000000000,3.450000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03255300,NAD83,0,0.000000000000000,0.000000000000000
3299,03255349,Mill Creek at East Sharon Rd at Sharonville OH,oh,05090203,0,27.699999999999999,5.570000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03255349,NAD83,1,0.000000000000000,0.000000000000000
3300,03255390,Sharon Creek at Sharonville OH,oh,05090203,0,0.000000000000000,1.580000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03255390,NAD83,0,0.000000000000000,0.000000000000000
3301,03255420,Mill Creek at Evendale OH,oh,05090203,0,33.500000000000000,4.820000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03255420,NAD83,5,30.739999999999998,12.000000000000000
3302,03255500,Mill Creek at Reading OH,oh,05090203,0,14.000000000000000,5.290000000000000,2018-07-24 14:30:00,1991-10-01 03:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03255500,NAD83,53,55.000000000000000,0.000000000000000
3303,03256500,West Fork Mill Creek Reservoir near Greenhills OH,oh,05090203,0,0.000000000000000,675.139999999999990,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03256500,NAD83,0,0.000000000000000,0.000000000000000
3304,03259000,Mill Creek at Carthage OH,oh,05090203,0,50.799999999999997,3.520000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03259000,NAD83,13,32.149999999999999,0.000000000000000
3305,03259198,Congress Run near Carthage OH,oh,05090203,0,0.000000000000000,3.650000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03259198,NAD83,0,0.000000000000000,0.000000000000000
3306,03260015,"PLEASANT RUN CREEK AT OAK STREET NEAR LUDLOW, KY",ky,05090203,0,0.410000000000000,1.160000000000000,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03260015,NAD83,10,9.090000000000000,0.000000000000000
3307,03260050,"DRY CREEK AT SEWAGE PLANT NEAR ERLANGER, KY",ky,05090203,0,2.990000000000000,0.940000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03260050,NAD83,10,64.840000000000003,0.000000000000000
3308,03260100,"ELIJAHS CREEK @ ELIJAHS CREEK RD NR HEBRON, KY",ky,05090203,0,0.810000000000000,1.340000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03260100,NAD83,18,76.430000000000007,0.000000000000000
3309,03260502,Great Miami River bl Indian Lake at Russells Pt OH,oh,05080001,0,0.000000000000000,0.310000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03260502,NAD83,1,0.000000000000000,0.000000000000000
3310,03260600,Great Miami River at Russells Point OH,oh,05080001,0,0.000000000000000,3.320000000000000,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03260600,NAD83,0,0.000000000000000,0.000000000000000
3311,03260706,Bokengehalas Creek at De Graff OH,oh,05080001,0,20.800000000000001,1.450000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03260706,NAD83,19,44.770000000000003,0.000000000000000
3312,03261500,Great Miami River at Sidney OH,oh,05080001,5,144.000000000000000,1.020000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03261500,NAD83,92,58.460000000000001,10.000000000000000
3313,03261890,Loramie Creek near Fort Loramie OH,oh,05080001,0,0.000000000000000,3.980000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03261890,NAD83,0,0.000000000000000,0.000000000000000
3314,03261950,Loramie Creek near Newport OH,oh,05080001,5,10.800000000000001,3.550000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03261950,NAD83,53,56.329999999999998,0.000000000000000
3315,03262000,Loramie Creek at Lockington OH,oh,05080001,5,22.800000000000001,1.650000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03262000,NAD83,97,50.899999999999999,35.000000000000000
3316,03262001,"WOOLPER CREEK AT WOOLPER ROAD NEAR BURLINGTON, KY",ky,05090203,0,2.460000000000000,0.660000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03262001,NAD83,16,61.289999999999999,0.000000000000000
3317,03262500,Great Miami River at Piqua OH,oh,05080001,0,181.000000000000000,1.130000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03262500,NAD83,5,31.840000000000000,14.000000000000000
3318,03262700,Great Miami River at Troy OH,oh,05080001,5,219.000000000000000,2.300000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03262700,NAD83,55,51.630000000000003,14.000000000000000
3319,03263000,Great Miami River at Taylorsville OH,oh,05080001,5,230.000000000000000,1.780000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03263000,NAD83,96,45.640000000000001,22.000000000000000
3320,03264000,Greenville Creek near Bradford OH,oh,05080001,5,66.500000000000000,1.550000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03264000,NAD83,85,60.759999999999998,0.000000000000000
3321,03265000,Stillwater River at Pleasant Hill OH,oh,05080001,5,111.000000000000000,1.490000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03265000,NAD83,95,58.359999999999999,0.000000000000000
3322,03266000,Stillwater River at Englewood OH,oh,05080001,5,150.000000000000000,2.760000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03266000,NAD83,92,55.579999999999998,58.000000000000000
3323,03266560,Mad River at West Liberty OH - 03266560,oh,05080001,0,28.199999999999999,2.540000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03266560,NAD83,24,40.920000000000002,0.000000000000000
3324,03267000,Mad River near Urbana OH,oh,05080001,5,139.000000000000000,3.160000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03267000,NAD83,80,66.590000000000003,0.000000000000000
3325,03267900,Mad River at St Paris Pike at Eagle City OH,oh,05080001,5,217.000000000000000,6.030000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03267900,NAD83,49,48.079999999999998,0.000000000000000
3326,03268090,Clarence J Brown Reservoir near Springfield OH,oh,05080001,0,0.000000000000000,1012.090000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03268090,NAD83,0,0.000000000000000,0.000000000000000
3327,03269500,Mad River near Springfield OH,oh,05080001,5,321.000000000000000,1.140000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03269500,NAD83,44,40.000000000000000,11.000000000000000
3328,03270000,Mad River near Dayton OH,oh,05080001,5,374.000000000000000,2.620000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03270000,NAD83,44,31.640000000000001,25.000000000000000
3329,03270500,Great Miami River at Dayton OH,oh,05080002,5,883.000000000000000,24.300000000000001,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03270500,NAD83,44,42.950000000000003,41.000000000000000
3330,03271000,Wolf Creek at Dayton OH,oh,05080002,5,13.300000000000001,1.090000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03271000,NAD83,37,36.250000000000000,0.000000000000000
3331,03271207,G Miami River at Sellars Rd at West Carrollton OH,oh,05080002,0,0.000000000000000,7.950000000000000,2018-07-24 13:45:00,2018-07-24 17:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03271207,NAD83,0,0.000000000000000,0.000000000000000
3332,03271300,Holes Creek near Kettering OH,oh,05080002,0,4.800000000000000,2.430000000000000,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03271300,NAD83,13,36.859999999999999,0.000000000000000
3333,03271500,Great Miami River at Miamisburg OH,oh,05080002,5,1260.000000000000000,4.250000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03271500,NAD83,54,62.170000000000002,16.000000000000000
3334,03271601,Great Miami River below Miamisburg OH,oh,05080002,0,826.000000000000000,0.000000000000000, ,2017-10-16 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03271601,NAD83,26,22.949999999999999,17.000000000000000
3335,03271620,Great Miami River at Franklin OH,oh,05080002,0,1070.000000000000000,1.180000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03271620,NAD83,5,27.239999999999998,14.000000000000000
3336,03272000,Twin Creek near Germantown OH,oh,05080002,5,54.299999999999997,1.120000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03272000,NAD83,94,60.250000000000000,62.000000000000000
3337,03272100,Great Miami River at Middletown OH,oh,05080002,0,1410.000000000000000,2.370000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03272100,NAD83,23,40.189999999999998,12.000000000000000
3338,03272700,Sevenmile Creek at Camden OH,oh,05080002,4,5.340000000000000,2.710000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03272700,NAD83,45,11.140000000000001,0.000000000000000
3339,03274000,Great Miami River at Hamilton OH,oh,05080002,5,1620.000000000000000,63.140000000000001,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03274000,NAD83,91,62.759999999999998,75.000000000000000
3340,03274615,Great Miami River at Miamitown OH,oh,05080002,0,0.000000000000000,1.700000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03274615,NAD83,0,0.000000000000000,16.000000000000000
3341,03274650,"WHITEWATER RIVER NEAR ECONOMY, IN",in,05080003,5,1.530000000000000,3.160000000000000,2018-07-24 13:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/in/nwis/uv?site_no=03274650,NAD83,47,32.000000000000000,0.000000000000000
3342,03275000,"WHITEWATER RIVER NEAR ALPINE, IN",in,05080003,5,263.000000000000000,7.800000000000000,2018-07-24 13:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/in/nwis/uv?site_no=03275000,NAD83,89,61.719999999999999,17.000000000000000
3343,03275500,"EAST FORK WHITEWATER RIVER AT RICHMOND, IN",in,05080003,0,0.000000000000000,0.410000000000000,2018-07-24 13:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/in/nwis/uv?site_no=03275500,NAD83,29,0.000000000000000,0.000000000000000
3344,03275600,"EAST FORK WHITEWATER RIVER AT ABINGTON, IN",in,05080003,5,101.000000000000000,3.340000000000000,2018-07-24 13:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/in/nwis/uv?site_no=03275600,NAD83,52,66.019999999999996,14.000000000000000
3345,03275990,"BROOKVILLE LAKE AT BROOKVILLE, IN",in,05080003,0,0.000000000000000,748.279999999999970,2018-07-24 13:45:00,2018-07-24 17:45:00,https://waterdata.usgs.gov/in/nwis/uv?site_no=03275990,NAD83,0,0.000000000000000,0.000000000000000
3346,03276000,"EAST FORK WHITEWATER RIVER AT BROOKVILLE, IN",in,05080003,0,0.000000000000000,3.210000000000000,2018-07-24 12:45:00,2018-07-24 17:45:00,https://waterdata.usgs.gov/in/nwis/uv?site_no=03276000,NAD83,1,0.000000000000000,0.000000000000000
3347,03276500,"WHITEWATER RIVER AT BROOKVILLE, IN",in,05080003,5,424.000000000000000,3.150000000000000,2018-07-24 13:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/in/nwis/uv?site_no=03276500,NAD83,96,55.460000000000001,20.000000000000000
3348,03276650,"TANNERS CREEK AT LAWRENCEBURG, IN",in,05090203,0,0.000000000000000,32.109999999999999,2018-07-24 13:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/in/nwis/uv?site_no=03276650,NAD83,0,0.000000000000000,0.000000000000000
3349,03277075,"GUNPOWDER CR AT CAMP ERNST RD NR UNION, KY",ky,05090203,0,15.100000000000000,1.120000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03277075,NAD83,19,90.329999999999998,0.000000000000000
3350,03277130,"MUD LICK CR AT HWY 42 NR BEAVERLICK, KY",ky,05090203,0,20.100000000000001,1.530000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03277130,NAD83,15,80.980000000000004,0.000000000000000
3351,03277200,"OHIO RIVER AT MARKLAND DAM NEAR WARSAW, KY",ky,05090203,0,319000.000000000000000,16.079999999999998,2018-07-24 14:45:00,2018-04-16 20:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03277200,NAD83,48,97.959999999999994,51.000000000000000
3352,03277300,"NORTH FORK KENTUCKY RIVER AT WHITESBURG, KY",ky,05100201,0,33.000000000000000,1.460000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03277300,NAD83,19,59.270000000000003,10.000000000000000
3353,03277446,"CARR CREEK LAKE NEAR SASSAFRAS, KY",ky,05100201,0,0.000000000000000,28.020000000000000,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03277446,NAD83,0,0.000000000000000,0.000000000000000
3354,03277450,"CARR FORK NEAR SASSAFRAS, KY",ky,05100201,0,0.000000000000000,6.830000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03277450,NAD83,18,0.000000000000000,0.000000000000000
3355,03277500,"NORTH FORK KENTUCKY RIVER AT HAZARD, KY",ky,05100201,0,525.000000000000000,4.780000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03277500,NAD83,24,96.000000000000000,20.000000000000000
3356,03280000,"NORTH FORK KENTUCKY RIVER AT JACKSON, KY",ky,05100201,6,832.000000000000000,2.510000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03280000,NAD83,37,85.599999999999994,29.000000000000000
3357,03280600,"MIDDLE FORK KENTUCKY RIVER NEAR HYDEN, KY",ky,05100202,0,13.000000000000000,5.720000000000000,2018-04-20 07:30:00,1991-10-01 03:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03280600,NAD83,19,42.219999999999999,0.000000000000000
3358,03280612,"MIDDLE FORK KENTUCKY RIVER AT HWY 2431 AT HYDEN,KY",ky,05100202,0,0.000000000000000,5.390000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03280612,NAD83,0,0.000000000000000,0.000000000000000
3359,03280700,"CUTSHIN CREEK AT WOOTON, KY",ky,05100202,7,71.700000000000003,2.160000000000000,2018-07-24 14:30:00,2018-07-24 18:30:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03280700,NAD83,60,91.599999999999994,0.000000000000000
3360,03280790,"TRACE BR AT TRACE BR CAMPGROUND AT CONFLUENCE, KY",ky,05100202,0,0.000000000000000,5.000000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03280790,NAD83,0,0.000000000000000,0.000000000000000
3361,03280800,"BUCKHORN LAKE AT BUCKHORN, KY",ky,05100202,0,0.000000000000000,82.209999999999994,2018-07-24 14:15:00,2018-07-24 18:15:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03280800,NAD83,0,0.000000000000000,840.000000000000000
3362,03281000,"MIDDLE FORK KENTUCKY RIVER AT TALLEGA, KY",ky,05100202,7,455.000000000000000,6.220000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03281000,NAD83,56,90.109999999999999,0.000000000000000
3363,03281100,"GOOSE CREEK AT MANCHESTER, KY",ky,05100203,7,153.000000000000000,7.270000000000000,2018-07-24 14:45:00,2018-07-24 18:45:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03281100,NAD83,49,90.329999999999998,0.000000000000000
3364,03281500,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",ky,05100203,7,1140.000000000000000,6.440000000000000,2018-07-24 14:00:00,2018-07-24 18:00:00,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03281500,NAD83,85,93.750000000000000,27.000000000000000
